Vertex	Adjacent vertexes 
1152613095	6658639027,6538842155,2338830162
1152613105	419774399,419774398,460306204
1152613111	1152613082,1152613154
1152613154	1152613111,5236443684
1152613177	1624888677,231716385
1152613191	419772428
1152613205	419774423,1152613082,1152613267
1152613236	6593292978,4264227987
1152613267	419774859,1152613205,1152613292
1152613284	1419008827,1307962519
1152613292	1152613267,1624888709
1152613326	1152613082,6593292967,4169253347,1619883077
1152613397	419772428,419772439
1152613398	1152613407,412690214
1152613407	1307962519,1152613398
1153180667	176171245,662749093
1153885770	1167917123,4313886345
1153885780	1360527232,6731699631
1153885789	6731699625,6731699626
1153885796	430659298,430659297
1153886534	1163556001,4194530642
1153887267	5648089746,498758612
1154019268	192083481,1615720615
1154030947	230726824,230726823
1154170407	176169925,176169926
1154203779	175060062
1154203793	192073541,2274023181
1154203795	4373597407,4843545532
1154203800	513056236,176267582
1154203819	1154203948,1154203927
1154203833	1154203955,1154203841
1154203835	1827666115,2274023345
1154203841	1154203833,1154203948,3901377903
1154203842	2274023486,2274023568
1154203853	513056237,1154211995
1154203860	192072558
1154203878	645226647
1154203927	1154203819,3396666442
1154203934	176567992,513056237
1154203948	1154203841,1154203819
1154203955	192072552,1154203833
1154203972	176267582,3639806337
1154211995	1154203853,192086923
1154212007	3582446093,192156852
1154212012	176267588,1616411434
1154212017	911659128,192073537
1155971274	989938710,989938693
1155971338	946442650,946442643
1155971339	598571392,946442654,987586452
1155973711	1356412541,414566589
1156426508	1156426516,412043627
1156426516	412043628,1156426508
1157368234	888125817
1157516310	600528344
1158940928	220410009
1158946607	220423198
1160686268	6515886987,1675390520
1160686293	1618604894,2565899418
1160686297	3437946410,412043630
1160686337	412043630,430572404
1160709334	1660256485,3437891556
1160709340	3437891557,411805319
1160709566	434294491,1150840428
1160856671	1702975039,434294771
1160856765	412043640,5424300989
1160886436	3438014497,412043640
1161906792	230718301,268279718
1161906796	230718298,230718297
1161906836	230718297,230718295
1162926051	1150840425,1150840390
1163556001	1166536839,1153886534
1163556019	1163576137,3081163087,1167880806
1163556023	2852202692,1167880806
1163556025	1163556027,2852202692
1163556027	2192658701,1163556025
1163556033	1167892252,6782578303,3597719754
1163575963	1360527225,6731699632
1163575970	3597719754,2871993602
1163576018	6731479615,6731479608
1163576056	1560611370,2908416539
1163576101	1263080588,2192658701,1140532911
1163576137	1870614076,1163556019
1163578631	268279674,230718302
1163690768	1057106532
1163829018	242466357,2333052341
1163857482	1446809502
1163857488	175397182
1164887923	3236233270,192135440
1165404206	3236233284,192135439
1165404236	192135441
1165404246	192135440,453231710
1165404286	1617622099,2305240654
1165404293	192135439,3236233283
1166536839	510584797,1163556001
1166536859	514250705,634156418
1166536868	514250698,510584797
1166536886	6731479616,6731479605
1167001876	432327476
1167001997	432327476,748725461
1167002016	431197414,1132772811
1167002022	456710942,431197414
1167002057	1512547680,432327476
1167002112	1167002280
1167002280	1167002853
1167002297	920234934
1167002306	920234937
1167002454	1167002918,496161017
1167002645	1512547689,919334743
1167002654	431388768
1167002853	1167001876
1167002918	431197413,1167002454
1167880633	6782578306,449613363
1167880636	1779482987,6782578310
1167880693	430659291,1360527232
1167880738	1140532913,1140532911
1167880755	2192658705,1834211191
1167880783	430659288,1140532911
1167880806	1163556023,1163556019
1167880933	5219248520,514250698
1167892252	1304384663,1163556033
1167917123	634159117,1153885770
1167930753	6782578302,4204077089
1167943023	4134860598,1152267726
1167943055	176691015,176691014
1167949827	1986812762,510584801
1167949831	510584791,6731479625
1167949848	638906344,1167955434
1167949897	1167955434,430659288
1167955434	1167949848,1167949897
1168430696	1168430739
1168430734	1168430696
1168430739	4457381506
1168430916	1000783922
1168431061	939904667
1168700685	413932495
1168853044	5292600071,539756558
1169392229	418996823,1169392234
1169392234	1169392229,1283044316
1170410215	1769965751,4813834277
1170410269	4813834277,6984919364
1170473996	510584792,5618397920
1170474017	3646583518,510584792
1170478725	449613363,1152267718
1170478751	634156906,1152267726
1170751946	937458300,412696528
1170752622	1129616298,516195788
1170752948	412696528,436363889
1170753395	412696530,1170753445
1170753433	1119198229,1120200232
1170753445	1170753395,412696528
1170753510	516198271,412696529
1171658072	1515825977,1171658245
1171658083	1171658245,1171658234
1171658115	1171658131,1515826011
1171658131	6758474966,1171658115
1171658154	1515825681,1171658254
1171658234	1171658083,1515825922
1171658245	1171658072,1171658083
1171658254	1171658154,1378800881
1171658272	1515825707,1526656699
1171658292	1515826011,901314357
1171658296	5132280394,1272233470
1171658333	412696533,1394437405
1171702030	1429755249,2874205510
1171702042	1319115690,1429755250
1172042312	651425666,651425664
1172042318	651425707,651425666
1172898657	229203861,3068254312
1175009161	1175009163,4440951577
1175009163	410875074,1175009161
1175145479	850626030,1618595693
1177044941	411283070,850626051
1177236304	1794199172,1794199209,1794199169
1178189562	5911629348,1178189583
1178189583	1178189562,1178189585
1178189585	1178189583,718887478
1178189587	1369833260,806275555
1179437755	611788478,1183443202
1179437888	1179437976,1179438130
1179437976	1179438651,1179437888
1179438000	1179438130,1184188506
1179438130	1179437888,1179438000
1179438152	748725452,1179438651
1179438223	1179438367,5591991459
1179438344	1779176109,6727654111
1179438367	181287733,1179438223
1179438370	4120657377,181287733
1179438651	1179438152,1179437976
1180314219	1180315051,1180314785
1180314230	1180314766,458758596
1180314315	1180314495,1180314645
1180314344	1180314904,1180315006
1180314346	1180314428,1180314721
1180314369	1180314727,1180314549
1180314428	1180314954,1180314346
1180314495	1180315006,1180314315
1180314503	458758595,1180314842
1180314549	1180314369,1180315051
1180314597	458758596,458758595
1180314607	1180314721,1180314909
1180314632	1180314923,458758598
1180314645	1180314315
1180314720	1180314766,1180315041
1180314721	1180314346,1180314607
1180314727	1180314939,1180314369
1180314753	1180314971,1180315071
1180314766	458758597,1180314230,1180314720,1180314824
1180314785	1180314219,1180314923
1180314824	1180314909,1180314766
1180314842	1180314503,458758594
1180314856	458758594,3178414658
1180314904	1180315041,1180314344
1180314909	1180314607,1180314824
1180314923	1180314785,1180314632
1180314939	1180315071,1180314727
1180314954	1180314428
1180314971	1180314753
1180315006	1180314344,1180314495
1180315041	1180314720,1180314904
1180315051	1180314549,1180314219
1180315071	1180314753,1180314939
1180483143	414567990,410953411
1182558723	186404998,541402048
1183443132	1183443202,1183443373
1183443180	5674253158,1183443311
1183443202	1179437755,1183443132
1183443311	1183443180,611788478
1183443373	1183443132
1184103283	3602465770
1184103329	1184103283
1184103357	418998791,5153947385
1184103393	1184103403
1184103403	175281719
1184103432	1184103393
1184114912	176668368,1184115021
1184114948	176696076,2109315553
1184115021	410992895,1184114912
1184115045	1184115049,3822984194
1184115049	176668371,1184115045
1184188506	1179438000,748725451
1184207016	6712614164,611055455
1184207029	1776137181,901158528
1184207033	697320476,611055454
1184688102	1601566549,4218793794
1184688133	1184688332,1184688606
1184688137	1184689416,1184688717
1184688150	1426228676,1184688826
1184688165	456680660
1184688327	181289909,1184689416
1184688332	432325682,1184688133
1184688344	938177502,1184689059
1184688358	1184689167,456680659
1184688374	181289909
1184688432	1184688374
1184688447	432325665,1184689018
1184688449	4218793794,456680658
1184688471	1184688600
1184688513	1184688638,1184688798
1184688539	938177510,938177508
1184688543	432325662,431197405
1184688557	1184688612,1426228579
1184688577	938176436,181287407
1184688600	181289678
1184688606	1184688133,456680659
1184688612	1426228619,1184688557
1184688638	1184688897,1184688513
1184688642	1184689127,1426228676
1184688717	1184688137,4555420585
1184688730	432325670
1184688798	1184688513,1184689427
1184688826	1184688150,1426228619
1184688897	432325682,1184688638
1184688914	456680660,1184689368
1184688965	1184688432
1184689018	1184688447,938177502
1184689033	1184689368,1184689167
1184689059	1184688344,432325682
1184689095	1184689313,432325682
1184689118	1184688165
1184689127	432325667,1184688642
1184689149	3268847825
1184689167	1184689033,1184688358
1184689169	456680662
1184689313	4555420585,1184689095
1184689368	1184688914,1184689033
1184689416	1184688327,1184688137
1184689427	1184688798,938176436
1185494724	220469575,2604140549
1185494748	6896738876
1185494784	220464474,901158541
1185494800	697322677,619714427
1185510685	1185510940
1185510711	128741441,446159575
1185510719	175363614,600746444
1185510940	1185510685,1185510997
1185510997	446159802,446159820,1185510940
1185511249	446159780,446159778
1185511351	446159798
1185511392	4184877562,446159793
1185598072	1504970678
1186819839	471790415,471790461
1186819940	531236254,531236248,1186820885
1186819977	1186820238,531236241
1186820007	6901135952,1186820849
1186820074	531236272,531236254,1186820904
1186820099	471790412,471790411
1186820127	6901135949,6901135950
1186820175	623902533,5714697008,1186820517
1186820212	471790461,471790460
1186820238	1186820849,1186819977
1186820257	1186820686,531236634
1186820293	531236262
1186820340	1186820419,1186820658
1186820365	1186820787,6901135949
1186820419	623902537,1186820340
1186820443	619711529,471790410
1186820485	531236300,5714697007
1186820517	1186820175
1186820593	531236634,531236272
1186820658	1186820340,625121190
1186820686	1186820921,1186820257
1186820706	531236273,531236272
1186820721	6901157187,531236299
1186820787	1186820365
1186820798	619711543,619711512
1186820849	1186820007,1186820238
1186820862	220435730,220435728
1186820865	220435713,1867138987
1186820885	531236269,531236313,1186819940
1186820904	625121190,1186820074
1186820921	6901135951,1186820686
1186820938	531236275,220435732
1186827792	1186827819
1186827819	6807290369,1186827792
1188671914	175251276
1188750416	175266190
1188750471	410873862,410873861
1188750490	410873855,410873854
